stock_code,company_name,corp_code,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,wics_index_code,wics_index_name,wics_large_code,wics_large_name,market,data_provider
010060,OCI홀딩스,00148896,20260327,2336766,1649949,13069162,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
178920,PI첨단소재,00767460,20260327,326230,1649949,13508508,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
001340,PKC,00122472,20260327,165911,1649949,24255939,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
024940,PN풍년,00133557,20260327,24186,456464,5800000,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
005490,POSCO홀딩스,00155319,20260327,22485602,1649949,65555691,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
332570,PS일렉트로닉스,01015160,20260327,170665,2658156,32140210,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
218410,RFHIC,01078178,20260327,1356562,2658156,16463134,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
327260,RF머트리얼즈,01343665,20260327,241079,6776021,3545276,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
474610,RF시스템즈,01286476,20260327,79642,6776021,7010747,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
091340,S&K폴리텍,00580667,20260327,14949,2658156,6202972,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
010950,S-Oil,00138279,20260327,4569623,870675,41655633,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
419530,SAMG엔터,01082418,20260327,254418,945391,7493898,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
019550,SBI인베스트먼트,00156910,20260327,56905,1158369,90757282,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
034120,SBS,00130772,20260327,180875,945391,11130742,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
003080,SB성보,00132725,20260327,25653,1649949,9809800,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
246960,SCL사이언스,01110182,20260327,28130,667883,12586307,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
099220,SDN,00574611,20260327,67154,870675,53254367,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
036540,SFA반도체,00301246,20260327,485487,11083547,74007136,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
255220,SG,00963976,20260327,203157,6776021,75104236,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
040610,SG&G,00264714,20260327,35621,1375712,17043598,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
184230,SGA솔루션즈,00988364,20260327,26563,365226,49373833,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
016250,SGC E&C,00141246,20260327,30536,6776021,1813314,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
005090,SGC에너지,00125150,20260327,392870,870675,5907826,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
001380,SG글로벌,00152039,20260327,24722,1375712,18435298,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
004060,SG세계물산,00133511,20260327,52074,456464,99188230,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
001770,SHD,00137809,20260327,10024,1649949,583141,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002360,SH에너지화학,00136457,20260327,30606,1649949,75570936,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009160,SIMPAC,00138260,20260327,81469,1649949,16342742,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
033530,SJG세종,00134510,20260327,113537,1375712,14745109,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
123700,SJM,00815369,20260327,26550,1375712,7334302,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
025530,SJM홀딩스,00181943,20260327,14697,1375712,4032182,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
034730,SK,00181712,20260327,11139315,870675,33351243,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
357880,SKAI,01381984,20260327,171896,365226,44189266,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
011790,SKC,00139889,20260327,1831424,1649949,18555466,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
018670,SK가스,00144164,20260327,524159,224096,2126406,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
001740,SK네트웍스,00131780,20260327,545583,6776021,101787834,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
006120,SK디스커버리,00131832,20260327,395675,870675,7313775,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
210980,SK디앤디,00508344,20260327,53164,20068,4095824,G4050,WICS 부동산,G40,금융,KOSPI,wics_local_fallback
395400,SK리츠,01535150,20260327,1328451,20068,204691981,G4050,WICS 부동산,G40,금융,KOSPI,wics_local_fallback
302440,SK바이오사이언스,01319899,20260327,1118165,1898063,25883451,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
326030,SK바이오팜,00878696,20260327,2670638,1898063,26626505,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
402340,SK스퀘어,01596425,20260327,49580219,6776021,91140109,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
361610,SK아이이테크놀로지,01386916,20260327,743690,1554136,34350582,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
100090,SK오션플랜트,00480367,20260327,1040073,870675,38736439,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
096770,SK이노베이션,00631518,20260327,7156343,870675,64240059,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
475150,SK이터닉스,01817081,20260327,990479,870675,18902263,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
001510,SK증권,00131850,20260327,675001,535642,326087217,G4020,WICS 증권,G40,금융,KOSPI,wics_local_fallback
285130,SK케미칼,01267170,20260327,523288,1649949,9514321,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
017670,SK텔레콤,00159023,20260327,10640270,149932,133169832,G5010,WICS 전기통신서비스,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
000660,SK하이닉스,00164779,20260327,486262570,11083547,527399750,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
048550,SM C&C,00185046,20260327,48087,945391,42554432,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
063440,SM Life Design,00367604,20260327,48765,945391,31299824,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
003570,SNT다이내믹스,00134477,20260327,363585,1375712,7315593,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
064960,SNT모티브,00398792,20260327,358824,1375712,10616108,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
100840,SNT에너지,00648721,20260327,358853,870675,7445081,G1010,WICS 에너지,G10,에너지,KOSPI,wics_local_fallback
036530,SNT홀딩스,00225159,20260327,253525,1375712,4075971,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
067160,SOOP,00399694,20260327,492436,945391,8046336,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
005610,SPC삼립,00125530,20260327,87671,236528,1725801,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
011810,STX,00138297,20260114,66791,9226263,18920935,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
465770,STX그린로지스,01784394,20260327,23234,308947,3872357,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
077970,STX엔진,00480455,20260327,511085,6776021,15256263,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
002820,SUN&L,00132211,20260327,14425,1649949,6177914,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
289080,SV인베스트먼트,00599151,20260327,180412,1158369,39650915,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
084870,TBH글로벌,00409672,20260327,24402,456464,10428409,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
002710,TCC스틸,00117300,20260327,238157,1649949,17563176,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
013720,THE CUBE&,00151605,20260327,41615,1375712,48054232,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
089230,THE E&M,00519252,20260327,80168,945391,24146929,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
032540,TJ미디어,00201733,20260327,34318,1554136,8776913,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
069260,TKG휴켐스,00426086,20260327,371995,1649949,20439294,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
007980,TP,00154329,20260327,60128,456464,32240331,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
048770,TPC,00108649,20260327,23130,6776021,7378055,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
246690,TS인베스트먼트,00778235,20260327,49166,1158369,28143117,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
317240,TS트릴리온,01353024,20260327,37968,53587,112330338,G3030,WICS 가정용품과개인용품,G30,필수소비재,KOSPI,wics_local_fallback
002900,TYM,00117230,20260327,158347,6776021,23184000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
024070,WISCOM,00142865,20260327,15283,1649949,7509954,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
057030,YBM넷,00307222,20260327,21714,64204,8319475,G2560,WICS 교육서비스,G25,경기관련소비재,KOSPI,wics_local_fallback
037270,YG PLUS,00249247,20260327,233618,945391,42017652,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
040300,YTN,00200275,20260327,91030,945391,29082957,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
051390,YW,00296263,20260327,22309,215583,5337022,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
052220,iMBC,00370006,20260327,29463,945391,9660000,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
139130,iM금융지주,00878915,20260327,2384119,546922,134924649,G4010,WICS 은행,G40,금융,KOSPI,wics_local_fallback
079940,가비아,00506294,20260327,259449,365226,9662892,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
078890,가온그룹,00441304,20260327,87456,1554136,14924203,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
000500,가온전선,00104768,20260327,325469,6776021,2977760,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
399720,가온칩스,01364747,20260327,378638,11083547,5916214,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
036620,감성코퍼레이션,00261009,20260327,350485,456464,60637526,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
000860,강남제비스코,00100939,20260327,95741,6776021,6370000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
198440,강동씨앤엘,01032583,20260327,20570,6776021,18888887,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
217730,강스템바이오텍,01025644,20260327,269747,1898063,75243319,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
035250,강원랜드,00255619,20260327,2265801,64614,124085489,G2530,"WICS 호텔,레스토랑,레저등",G25,경기관련소비재,KOSPI,wics_local_fallback
114190,강원에너지,00100601,20260327,181127,2658156,14106440,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
094480,갤럭시아머니트리,00587457,20260327,149171,365226,17653427,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
011420,갤럭시아에스엠,00129554,20260327,31189,456464,17356275,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
039240,경남스틸,00206039,20260327,36932,1649949,14568986,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
053950,경남제약,00307028,20260327,52077,1898063,62517886,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
002100,경농,00101433,20260327,42567,1649949,4490192,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009450,경동나비엔,00101488,20260327,379978,456464,6118808,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
267290,경동도시가스,01208885,20260327,62538,224096,2829794,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
012320,경동인베스트,00143527,20260327,51316,1649949,898708,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
011040,경동제약,00101549,20260327,74596,1898063,13538257,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
000050,경방,00101628,20260327,98865,456464,10417802,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
214390,경보제약,00101664,20260327,69282,1898063,8606469,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
012610,경인양행,00102113,20260327,108494,1649949,27466800,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009140,경인전자,00102140,20260327,11715,1554136,518363,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
024910,경창산업,00102353,20260327,37905,1375712,18267692,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
013580,계룡건설,00102432,20260327,136107,6776021,5358544,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
012200,계양전기,00102618,20260327,90734,1375712,14972555,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
002140,고려산업,00102751,20260327,35274,236528,12968501,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
049720,고려신용정보,00336297,20260327,77533,30375,7579000,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
010130,고려아연,00102858,20260327,15477306,1649949,10436484,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002240,고려제강,00103006,20260327,184896,1649949,8640000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
014570,고려제약,00103015,20260327,21014,1898063,5280000,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
348150,고바이오랩,01399071,20260327,86960,667883,13399033,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
098460,고영,00579999,20260327,1461934,2658156,53550708,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
035290,골드앤에스,00249502,20260327,6282,64204,11442355,G2560,WICS 교육서비스,G25,경기관련소비재,KOSPI,wics_local_fallback
215000,골프존,01067516,20260327,167742,64614,3451478,G2530,"WICS 호텔,레스토랑,레저등",G25,경기관련소비재,KOSPI,wics_local_fallback
121440,골프존홀딩스,00674498,20260327,80657,456464,16277990,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
366030,공구우먼,01307335,20260327,36518,456464,7022693,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
009290,광동제약,00103592,20260327,260911,1898063,29381886,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
017040,광명전기,00103662,20260327,33760,6776021,32936587,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
029480,광무,00186452,20260327,109295,365226,49566879,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
017900,광전자,00152729,20260327,58378,2658156,17962566,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
037710,광주신세계,00220561,20260327,114528,215583,2944160,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
026910,광진실업,00104120,20260327,6240,1649949,3651080,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
465320,교보15호스팩,01781847,20260327,8185,1158369,3505200,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
482520,교보16호스팩,01845701,20260327,12141,1158369,5795000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
489210,교보17호스팩,01866528,20260327,10274,1158369,4869200,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0041B0,교보18호스팩,,20260327,9308,1158369,4485600,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0098T0,교보19호스팩,,20260327,10320,1158369,5022000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
030610,교보증권,00113359,20260327,208051,535642,15954814,G4020,WICS 증권,G40,금융,KOSPI,wics_local_fallback
339770,교촌에프앤비,00453284,20260327,51901,236528,12491270,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
053270,구영테크,00202060,20260327,30892,1375712,13431098,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
007690,국도화학,00104388,20260327,197932,1649949,5371282,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
066620,국보디자인,00253985,20260327,67714,6776021,2925000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
043650,국순당,00256715,20260327,33310,236528,8036236,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
006050,국영지앤엠,00104537,20260327,46138,6776021,28963051,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
060480,국일신동,00203847,20260327,9602,1649949,6321299,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
078130,국일제지,00104573,20260327,39561,1649949,124014645,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
307750,국전약품,01329957,20260327,89318,1898063,19353855,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
002720,국제약품,00104722,20260327,61873,1898063,12061104,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
035080,그래디언트,00244561,20260327,80820,215583,6701533,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
318060,그래피,01565054,20260327,354347,667883,7678166,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
